Aulas do Prof. Jorge Melchiades;Deus e o Idiota - Aula Prof. Jorge Melchiades Carvalho Filho;https://www.youtube.com/watch?v=bG1M5ibrHRY;2575
Aulas do Prof. Jorge Melchiades;Mentira, Linguagem e Poder- Prof. Jorge Melchiades Carvalho Filho;https://www.youtube.com/watch?v=oQ_e3VdAzSE;2941
Aulas do Prof. Jorge Melchiades;Conhecimento Vulgar - Prof. Jorge Melchiades Carvalho Filho;https://www.youtube.com/watch?v=7ItIEvD7Y6c;1705
Aulas do Prof. Jorge Melchiades;Freud, libido, prazer e personalidade - prof. Jorge Melchiades Carvalho Filho;https://www.youtube.com/watch?v=k9jNEDRLjyU;3027
Aulas do Prof. Jorge Melchiades;1 - Quem sou? - Prof. Jorge Melchiades Carvalho Filho;https://www.youtube.com/watch?v=mR3rWq09wmo;3417
Aulas do Prof. Jorge Melchiades;2 - O Valor que me dou - Prof. Jorge Melchiades Carvalho Filho;https://www.youtube.com/watch?v=KCRUp33nmaY;3259
Aulas do Prof. Jorge Melchiades;Nossa Posição na Existência - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=q4M0y0pYGGc;3048
Aulas do Prof. Jorge Melchiades;CONSCIÊNCIA - A Luz que Deflora Trevas - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=Z_4_Fz9m64Y;3155
Aulas do Prof. Jorge Melchiades;Memória Desgraçada - Como Somos 26 - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=wWmSMBkVRDI;2703
Aulas do Prof. Jorge Melchiades;FREUD e a Nossa Posição - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=inrrr3pQT1I;3015
Aulas do Prof. Jorge Melchiades;"""VERDADE? QUE HORROR!"" - Como Somos 28 - Prof. Jorge Melchiades";https://www.youtube.com/watch?v=1hE-oJtSfeE;3058
Aulas do Prof. Jorge Melchiades;A Alienação Ideológica da Razão - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=p2BOM2EO2pM;3052
Aulas do Prof. Jorge Melchiades;Cristão Marxista, Pode? - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=a_6icD2SOzA;2629
Aulas do Prof. Jorge Melchiades;Como lidar com o mal-intencionado - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=NCAMDqd0rQ8;3074
Aulas do Prof. Jorge Melchiades;Jesus existiu? - Curso  de Psicologia Racional - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=eptoF4IZmJw;2331
Aulas do Prof. Jorge Melchiades;O Eu e o Condicionamento Operante - Curso  de Psicologia Racional - Prof. Jorge Melchiades;https://www.youtube.com/watch?v=SG1GlnibhzU;2436
